Core,ID,area,zone,transect,camera,Year ,index_y,Month,Day,Season,Age Class,Symbol,Brood size,MaleChick,FemaleChick
3281,20210813-WLHTPCT2-IMAG0125,WL,Edge,HTP,CT2,2021,3,8,13,Non-Breeding,Single Female,F,0,0,0
3304,20211018-WLHTPCT2-IMAG0308,WL,Edge,HTP,CT2,2021,3,10,18,Non-Breeding,Single Female,F,0,0,0
3329,20210310-WLHTPCT2-IMAG0021,WL,Edge,HTP,CT2,2021,3,3,10,Breeding,Single Female,F,0,0,0
3330,20210310-WLHTPCT2-IMAG0025,WL,Edge,HTP,CT2,2021,3,3,10,Breeding,Single Female,F,0,0,0
3334,20210317-WLHTPCT2-IMAG0071,WL,Edge,HTP,CT2,2021,3,3,17,Breeding,Single Female,F,0,0,0
3363,20210413-WLHTPCT2-IMAG0303,WL,Edge,HTP,CT2,2021,3,4,13,Breeding,Single Female,F,0,0,0
3367,20210418-WLHTPCT2-IMAG0351,WL,Edge,HTP,CT2,2021,3,4,18,Breeding,Single Female,F,0,0,0
3368,20210418-WLHTPCT2-IMAG0353,WL,Edge,HTP,CT2,2021,3,4,18,Breeding,Single Female,F,0,0,0
3372,20210503-WLHTPCT2-IMAG0445,WL,Edge,HTP,CT2,2021,3,5,3,Non-Breeding,Single Female,F,0,0,0
3373,20210503-WLHTPCT2-IMAG0445,WL,Edge,HTP,CT2,2021,3,5,3,Non-Breeding,Single Female,F,0,0,0
3374,20210503-WLHTPCT2-IMAG0449,WL,Edge,HTP,CT2,2021,3,5,3,Non-Breeding,Single Female,F,0,0,0
3383,20210520-WLHTPCT2-IMAG0529,WL,Edge,HTP,CT2,2021,3,5,20,Non-Breeding,Single Female,F,0,0,0
3384,20210520-WLHTPCT2-IMAG0529,WL,Edge,HTP,CT2,2021,3,5,20,Non-Breeding,Single Female,F,0,0,0
3386,20210521-WLHTPCT2-IMAG0539,WL,Edge,HTP,CT2,2021,3,5,21,Non-Breeding,Single Female,F,0,0,0
3387,20210521-WLHTPCT2-IMAG0541,WL,Edge,HTP,CT2,2021,3,5,21,Non-Breeding,Single Female,F,0,0,0
3388,20210521-WLHTPCT2-IMAG0541,WL,Edge,HTP,CT2,2021,3,5,21,Non-Breeding,Single Female,F,0,0,0
3389,20210522-WLHTPCT2-IMAG0543,WL,Edge,HTP,CT2,2021,3,5,22,Non-Breeding,Single Female,F,0,0,0
3390,20210522-WLHTPCT2-IMAG0543,WL,Edge,HTP,CT2,2021,3,5,22,Non-Breeding,Single Female,F,0,0,0
3393,20210524-WLHTPCT2-IMAG0553,WL,Edge,HTP,CT2,2021,3,5,24,Non-Breeding,Single Female,F,0,0,0
3394,20210524-WLHTPCT2-IMAG0555,WL,Edge,HTP,CT2,2021,3,5,24,Non-Breeding,Single Female,F,0,0,0
3395,20210524-WLHTPCT2-IMAG0555,WL,Edge,HTP,CT2,2021,3,5,24,Non-Breeding,Single Female,F,0,0,0
3399,20210526-WLHTPCT2-IMAG0575,WL,Edge,HTP,CT2,2021,3,5,26,Non-Breeding,Single Female,F,0,0,0
3400,20210526-WLHTPCT2-IMAG0575,WL,Edge,HTP,CT2,2021,3,5,26,Non-Breeding,Single Female,F,0,0,0
3406,20210529-WLHTPCT2-IMAG0595,WL,Edge,HTP,CT2,2021,3,5,29,Non-Breeding,Single Female,F,0,0,0
3407,20210530-WLHTPCT2-IMAG0599,WL,Edge,HTP,CT2,2021,3,5,30,Non-Breeding,Single Female,F,0,0,0
3408,20210530-WLHTPCT2-IMAG0601,WL,Edge,HTP,CT2,2021,3,5,30,Non-Breeding,Single Female,F,0,0,0
3417,20210606-WLHTPCT2-IMAG0641,WL,Edge,HTP,CT2,2021,3,6,6,Non-Breeding,Single Female,F,0,0,0
3439,20210614-WLHTPCT2-IMAG0703,WL,Edge,HTP,CT2,2021,3,6,14,Non-Breeding,Single Female,F,0,0,0
3440,20210614-WLHTPCT2-IMAG0703,WL,Edge,HTP,CT2,2021,3,6,14,Non-Breeding,Single Female,F,0,0,0
3442,20210614-WLHTPCT2-IMAG0707,WL,Edge,HTP,CT2,2021,3,6,14,Non-Breeding,Single Female,F,0,0,0
3448,20210620-WLHTPCT2-IMAG0733,WL,Edge,HTP,CT2,2021,3,6,20,Non-Breeding,Single Female,F,0,0,0
3449,20210620-WLHTPCT2-IMAG0733,WL,Edge,HTP,CT2,2021,3,6,20,Non-Breeding,Single Female,F,0,0,0
3452,20210621-WLHTPCT2-IMAG0741,WL,Edge,HTP,CT2,2021,3,6,21,Non-Breeding,Single Female,F,0,0,0
3453,20210621-WLHTPCT2-IMAG0743,WL,Edge,HTP,CT2,2021,3,6,21,Non-Breeding,Single Female,F,0,0,0
3494,20210719-WLHTPCT2-IMAG0903,WL,Edge,HTP,CT2,2021,3,7,19,Non-Breeding,Single Female,F,0,0,0
3529,20210119-WLHTPCT2-IMAG0241,WL,Edge,HTP,CT2,2021,3,1,19,Breeding,Single Female,F,0,0,0
3535,20210211-WLHTPCT2-IMAG1021,WL,Edge,HTP,CT2,2021,3,2,11,Breeding,Single Female,F,0,0,0
3905,20210404-WLHTPCT3-IMAG0743,WL,Edge,HTP,CT3,2021,3,4,4,Breeding,Single Female,F,0,0,0
3906,20210405-WLHTPCT3-IMAG0746,WL,Edge,HTP,CT3,2021,3,4,5,Breeding,Single Female,F,0,0,0
3909,20210405-WLHTPCT3-IMAG0760,WL,Edge,HTP,CT3,2021,3,4,5,Breeding,Single Female,F,0,0,0
3910,20210412-WLHTPCT3-IMAG1041,WL,Edge,HTP,CT3,2021,3,4,12,Breeding,Single Female,F,0,0,0
3911,20210416-WLHTPCT3-IMAG1211,WL,Edge,HTP,CT3,2021,3,4,16,Breeding,Single Female,F,0,0,0
3912,20210417-WLHTPCT3-IMAG1240,WL,Edge,HTP,CT3,2021,3,4,17,Breeding,Single Female,F,0,0,0
3914,20210418-WLHTPCT3-IMAG1267,WL,Edge,HTP,CT3,2021,3,4,18,Breeding,Single Female,F,0,0,0
3915,20210419-WLHTPCT3-IMAG1275,WL,Edge,HTP,CT3,2021,3,4,19,Breeding,Single Female,F,0,0,0
3931,20210430-WLHTPCT3-IMAG1504,WL,Edge,HTP,CT3,2021,3,4,30,Breeding,Single Female,F,0,0,0
3932,20210430-WLHTPCT3-IMAG1510,WL,Edge,HTP,CT3,2021,3,4,30,Breeding,Single Female,F,0,0,0
3933,20210430-WLHTPCT3-IMAG1512,WL,Edge,HTP,CT3,2021,3,4,30,Breeding,Single Female,F,0,0,0
3934,20210430-WLHTPCT3-IMAG1514,WL,Edge,HTP,CT3,2021,3,4,30,Breeding,Single Female,F,0,0,0
3938,20210503-WLHTPCT3-IMAG1561,WL,Edge,HTP,CT3,2021,3,5,3,Non-Breeding,Single Female,F,0,0,0
3950,20210814-WLHYKCT1-IMAG0253,WL,Edge,HYK,CT1,2021,3,8,14,Non-Breeding,Single Female,F,0,0,0
3957,20210901-WLHYKCT1-IMAG0401,WL,Edge,HYK,CT1,2021,3,9,1,Non-Breeding,Single Female,F,0,0,0
4042,20210218-WLHYKCT3-IMAG0196,WL,Edge,HYK,CT3,2021,3,2,18,Breeding,Single Female,F,0,0,0
4238,20210303-WLHYKCT3-IMAG0041,WL,Edge,HYK,CT3,2021,3,3,3,Breeding,Single Female,F,0,0,0
4241,20210313-WLHYKCT3-IMAG0080,WL,Edge,HYK,CT3,2021,3,3,13,Breeding,Single Female,F,0,0,0
4250,20210408-WLHYKCT3-IMAG0111,WL,Edge,HYK,CT3,2021,3,4,8,Breeding,Single Female,F,0,0,0
4252,20210408-WLHYKCT3-IMAG0115,WL,Edge,HYK,CT3,2021,3,4,8,Breeding,Single Female,F,0,0,0
4253,20210408-WLHYKCT3-IMAG0116,WL,Edge,HYK,CT3,2021,3,4,8,Breeding,Single Female,F,0,0,0
4254,20210408-WLHYKCT3-IMAG0116,WL,Edge,HYK,CT3,2021,3,4,8,Breeding,Single Female,F,0,0,0
4260,20210418-WLHYKCT3-IMAG0128,WL,Edge,HYK,CT3,2021,3,4,18,Breeding,Single Female,F,0,0,0
4261,20210418-WLHYKCT3-IMAG0130,WL,Edge,HYK,CT3,2021,3,4,18,Breeding,Single Female,F,0,0,0
4262,20210418-WLHYKCT3-IMAG0131,WL,Edge,HYK,CT3,2021,3,4,18,Breeding,Single Female,F,0,0,0
4263,20210418-WLHYKCT3-IMAG0132,WL,Edge,HYK,CT3,2021,3,4,18,Breeding,Single Female,F,0,0,0
4264,20210418-WLHYKCT3-IMAG0133,WL,Edge,HYK,CT3,2021,3,4,18,Breeding,Single Female,F,0,0,0
4265,20210418-WLHYKCT3-IMAG0134,WL,Edge,HYK,CT3,2021,3,4,18,Breeding,Single Female,F,0,0,0
4270,20210430-WLHYKCT3-IMAG0145,WL,Edge,HYK,CT3,2021,3,4,30,Breeding,Single Female,F,0,0,0
4275,20210516-WLHYKCT3-IMAG0163,WL,Edge,HYK,CT3,2021,3,5,16,Non-Breeding,Single Female,F,0,0,0
4279,20210526-WLHYKCT3-IMAG0173,WL,Edge,HYK,CT3,2021,3,5,26,Non-Breeding,Single Female,F,0,0,0
4280,20210526-WLHYKCT3-IMAG0173,WL,Edge,HYK,CT3,2021,3,5,26,Non-Breeding,Single Female,F,0,0,0
4281,20210616-WLHYKCT3-IMAG0249,WL,Edge,HYK,CT3,2021,3,6,16,Non-Breeding,Single Female,F,0,0,0
4285,20210423-WLMTLCT2-IMAG0350,WL,Edge,MTL,CT2,2021,3,4,23,Breeding,Single Female,F,0,0,0
4426,20210704-WLMTLCT5-IMAG1849,WL,Interior,MTL,CT5,2021,3,7,4,Non-Breeding,Single Female,F,0,0,0
4431,20210712-WLMTLCT5-IMAG0205,WL,Interior,MTL,CT5,2021,3,12,12,Breeding,Single Female,F,0,0,0
4472,20210215-WLMTLCT5-IMAG0194,WL,Interior,MTL,CT5,2021,3,2,15,Breeding,Single Female,F,0,0,0
4477,20210219-WLMTLCT5-IMAG0206,WL,Interior,MTL,CT5,2021,3,2,19,Breeding,Single Female,F,0,0,0
4513,20210310-WLMTLCT6-IMAG0913,WL,Interior,MTL,CT6,2021,3,3,10,Breeding,Single Female,F,0,0,0
4519,20210406-WLMTLCT6-IMAG0940,WL,Interior,MTL,CT6,2021,3,4,6,Breeding,Single Female,F,0,0,0
4522,20210419-WLMTLCT6-IMAG0944,WL,Interior,MTL,CT6,2021,3,4,19,Breeding,Single Female,F,0,0,0
4523,20210421-WLMTLCT6-IMAG0945,WL,Interior,MTL,CT6,2021,3,4,21,Breeding,Single Female,F,0,0,0
4524,20210423-WLMTLCT6-IMAG0946,WL,Interior,MTL,CT6,2021,3,4,23,Breeding,Single Female,F,0,0,0
4528,20210424-WLMTLCT6-IMAG0949,WL,Interior,MTL,CT6,2021,3,4,24,Breeding,Single Female,F,0,0,0
4529,20210424-WLMTLCT6-IMAG0950,WL,Interior,MTL,CT6,2021,3,4,24,Breeding,Single Female,F,0,0,0
4535,20210430-WLMTLCT6-IMAG0958,WL,Interior,MTL,CT6,2021,3,4,30,Breeding,Single Female,F,0,0,0
4537,20210501-WLMTLCT6-IMAG0961,WL,Interior,MTL,CT6,2021,3,5,1,Non-Breeding,Single Female,F,0,0,0
4546,20210502-WLMTLCT6-IMAG0972,WL,Interior,MTL,CT6,2021,3,5,2,Non-Breeding,Single Female,F,0,0,0
4548,20210503-WLMTLCT6-IMAG0977,WL,Interior,MTL,CT6,2021,3,5,3,Non-Breeding,Single Female,F,0,0,0
4550,20210504-WLMTLCT6-IMAG0983,WL,Interior,MTL,CT6,2021,3,5,4,Non-Breeding,Single Female,F,0,0,0
4551,20210504-WLMTLCT6-IMAG0995,WL,Interior,MTL,CT6,2021,3,5,4,Non-Breeding,Single Female,F,0,0,0
4552,20210505-WLMTLCT6-IMAG0997,WL,Interior,MTL,CT6,2021,3,5,5,Non-Breeding,Single Female,F,0,0,0
4553,20210506-WLMTLCT6-IMAG0998,WL,Interior,MTL,CT6,2021,3,5,6,Non-Breeding,Single Female,F,0,0,0
4556,20210508-WLMTLCT6-IMAG1005,WL,Interior,MTL,CT6,2021,3,5,8,Non-Breeding,Single Female,F,0,0,0
4567,20210526-WLMTLCT6-IMAG1059,WL,Interior,MTL,CT6,2021,3,5,26,Non-Breeding,Single Female,F,0,0,0
4568,20210528-WLMTLCT6-IMAG1061,WL,Interior,MTL,CT6,2021,3,5,28,Non-Breeding,Single Female,F,0,0,0
4574,20210531-WLMTLCT6-IMAG1074,WL,Interior,MTL,CT6,2021,3,5,31,Non-Breeding,Single Female,F,0,0,0
4575,20210531-WLMTLCT6-IMAG1074,WL,Interior,MTL,CT6,2021,3,5,31,Non-Breeding,Single Female,F,0,0,0
4576,20210601-WLMTLCT6-IMAG1075,WL,Interior,MTL,CT6,2021,3,6,1,Non-Breeding,Single Female,F,0,0,0
4582,20210609-WLMTLCT6-IMAG1091,WL,Interior,MTL,CT6,2021,3,6,9,Non-Breeding,Single Female,F,0,0,0
4583,20210609-WLMTLCT6-IMAG1092,WL,Interior,MTL,CT6,2021,3,6,9,Non-Breeding,Single Female,F,0,0,0
4584,20210611-WLMTLCT6-IMAG1094,WL,Interior,MTL,CT6,2021,3,6,11,Non-Breeding,Single Female,F,0,0,0
4585,20210613-WLMTLCT6-IMAG1095,WL,Interior,MTL,CT6,2021,3,6,13,Non-Breeding,Single Female,F,0,0,0
4587,20210619-WLMTLCT6-IMAG1104,WL,Interior,MTL,CT6,2021,3,6,19,Non-Breeding,Single Female,F,0,0,0
4590,20210621-WLMTLCT6-IMAG1106,WL,Interior,MTL,CT6,2021,3,6,21,Non-Breeding,Single Female,F,0,0,0
4591,20210621-WLMTLCT6-IMAG1107,WL,Interior,MTL,CT6,2021,3,6,21,Non-Breeding,Single Female,F,0,0,0
4592,20210621-WLMTLCT6-IMAG1108,WL,Interior,MTL,CT6,2021,3,6,21,Non-Breeding,Single Female,F,0,0,0
4594,20210624-WLMTLCT6-IMAG1112,WL,Interior,MTL,CT6,2021,3,6,24,Non-Breeding,Single Female,F,0,0,0
4596,20210624-WLMTLCT6-IMAG1113,WL,Interior,MTL,CT6,2021,3,6,24,Non-Breeding,Single Female,F,0,0,0
4597,20210624-WLMTLCT6-IMAG1115,WL,Interior,MTL,CT6,2021,3,6,24,Non-Breeding,Single Female,F,0,0,0
4601,20210624-WLMTLCT6-IMAG1122,WL,Interior,MTL,CT6,2021,3,6,24,Non-Breeding,Single Female,F,0,0,0
4602,20210624-WLMTLCT6-IMAG1123,WL,Interior,MTL,CT6,2021,3,6,24,Non-Breeding,Single Female,F,0,0,0
4603,20210625-WLMTLCT6-IMAG1124,WL,Interior,MTL,CT6,2021,3,6,25,Non-Breeding,Single Female,F,0,0,0
4607,20210627-WLMTLCT6-IMAG1142,WL,Interior,MTL,CT6,2021,3,6,27,Non-Breeding,Single Female,F,0,0,0
4608,20210627-WLMTLCT6-IMAG1143,WL,Interior,MTL,CT6,2021,3,6,27,Non-Breeding,Single Female,F,0,0,0
4612,20210629-WLMTLCT6-IMAG1148,WL,Interior,MTL,CT6,2021,3,6,29,Non-Breeding,Single Female,F,0,0,0
4614,20210629-WLMTLCT6-IMAG1151,WL,Interior,MTL,CT6,2021,3,6,29,Non-Breeding,Single Female,F,0,0,0
4616,20210630-WLMTLCT6-IMAG1153,WL,Interior,MTL,CT6,2021,3,6,30,Non-Breeding,Single Female,F,0,0,0
4620,20210701-WLMTLCT6-IMAG1156,WL,Interior,MTL,CT6,2021,3,7,1,Non-Breeding,Single Female,F,0,0,0
4621,20210701-WLMTLCT6-IMAG1157,WL,Interior,MTL,CT6,2021,3,7,1,Non-Breeding,Single Female,F,0,0,0
4624,20210701-WLMTLCT6-IMAG1160,WL,Interior,MTL,CT6,2021,3,7,1,Non-Breeding,Single Female,F,0,0,0
4626,20210703-WLMTLCT6-IMAG1162,WL,Interior,MTL,CT6,2021,3,7,3,Non-Breeding,Single Female,F,0,0,0
4629,20210705-WLMTLCT6-IMAG1166,WL,Interior,MTL,CT6,2021,3,7,5,Non-Breeding,Single Female,F,0,0,0
4632,20210707-WLMTLCT6-IMAG1169,WL,Interior,MTL,CT6,2021,3,7,7,Non-Breeding,Single Female,F,0,0,0
4634,20210708-WLMTLCT6-IMAG1171,WL,Interior,MTL,CT6,2021,3,7,8,Non-Breeding,Single Female,F,0,0,0
4637,20210710-WLMTLCT6-IMAG1180,WL,Interior,MTL,CT6,2021,3,7,10,Non-Breeding,Single Female,F,0,0,0
4644,20210722-WLMTLCT6-IMAG0032,WL,Interior,MTL,CT6,2021,3,7,22,Non-Breeding,Single Female,F,0,0,0
4653,20210814-WLMTLCT6-IMAG0056,WL,Interior,MTL,CT6,2021,3,8,14,Non-Breeding,Single Female,F,0,0,0
4656,20210823-WLMTLCT6-IMAG0068,WL,Interior,MTL,CT6,2021,3,8,23,Non-Breeding,Single Female,F,0,0,0
4657,20210824-WLMTLCT6-IMAG0069,WL,Interior,MTL,CT6,2021,3,8,24,Non-Breeding,Single Female,F,0,0,0
4659,20210825-WLMTLCT6-IMAG0081,WL,Interior,MTL,CT6,2021,3,8,25,Non-Breeding,Single Female,F,0,0,0
4666,20210829-WLMTLCT6-IMAG0096,WL,Interior,MTL,CT6,2021,3,8,29,Non-Breeding,Single Female,F,0,0,0
4675,20210902-WLMTLCT6-IMAG0110,WL,Interior,MTL,CT6,2021,3,9,2,Non-Breeding,Single Female,F,0,0,0
4676,20210902-WLMTLCT6-IMAG0111,WL,Interior,MTL,CT6,2021,3,9,2,Non-Breeding,Single Female,F,0,0,0
4678,20210903-WLMTLCT6-IMAG0114,WL,Interior,MTL,CT6,2021,3,9,3,Non-Breeding,Single Female,F,0,0,0
4681,20210904-WLMTLCT6-IMAG0120,WL,Interior,MTL,CT6,2021,3,9,4,Non-Breeding,Single Female,F,0,0,0
4682,20210907-WLMTLCT6-IMAG0122,WL,Interior,MTL,CT6,2021,3,9,7,Non-Breeding,Single Female,F,0,0,0
4683,20210907-WLMTLCT6-IMAG0125,WL,Interior,MTL,CT6,2021,3,9,7,Non-Breeding,Single Female,F,0,0,0
4684,20210907-WLMTLCT6-IMAG0125,WL,Interior,MTL,CT6,2021,3,9,7,Non-Breeding,Single Female,F,0,0,0
4685,20210910-WLMTLCT6-IMAG0128,WL,Interior,MTL,CT6,2021,3,9,10,Non-Breeding,Single Female,F,0,0,0
4687,20210913-WLMTLCT6-IMAG0131,WL,Interior,MTL,CT6,2021,3,9,13,Non-Breeding,Single Female,F,0,0,0
4688,20210913-WLMTLCT6-IMAG0132,WL,Interior,MTL,CT6,2021,3,9,13,Non-Breeding,Single Female,F,0,0,0
4702,20210211-WLMTLCT6-IMAG0063,WL,Interior,MTL,CT6,2021,3,2,11,Breeding,Single Female,F,0,0,0
4780,20210914-WLSBMCT1-IMAG0050,WL,Edge,SBM,CT1,2021,3,9,14,Non-Breeding,Single Female,F,0,0,0
4853,20211016-WLSBMCT2-IMAG0040,WL,Edge,SBM,CT2,2021,3,10,16,Non-Breeding,Single Female,F,0,0,0
4854,20211110-WLSBMCT2-IMAG0064,WL,Edge,SBM,CT2,2021,3,11,10,Breeding,Single Female,F,0,0,0
4855,20211110-WLSBMCT2-IMAG0064,WL,Edge,SBM,CT2,2021,3,11,10,Breeding,Single Female,F,0,0,0
4856,20211111-WLSBMCT2-IMAG0072,WL,Edge,SBM,CT2,2021,3,11,11,Breeding,Single Female,F,0,0,0
4858,20211113-WLSBMCT2-IMAG0090,WL,Edge,SBM,CT2,2021,3,11,13,Breeding,Single Female,F,0,0,0
4859,20211113-WLSBMCT2-IMAG0090,WL,Edge,SBM,CT2,2021,3,11,13,Breeding,Single Female,F,0,0,0
5063,20210828-WLSBMCT3-IMAG0159,WL,Edge,SBM,CT3,2021,3,8,28,Non-Breeding,Single Female,F,0,0,0
5066,20210909-WLSBMCT3-IMAG0174,WL,Edge,SBM,CT3,2021,3,9,9,Non-Breeding,Single Female,F,0,0,0
5069,20210316-WLSBMCT3-IMAG0581,WL,Edge,SBM,CT3,2021,3,3,16,Breeding,Single Female,F,0,0,0
5074,20211115-WLSBMCT3-IMAG0033,WL,Edge,SBM,CT3,2021,3,11,15,Breeding,Single Female,F,0,0,0
5369,20210807-WLSBMCT4-IMAG0121,WL,Interior,SBM,CT4,2021,3,8,7,Non-Breeding,Single Female,F,0,0,0
5375,20210817-WLSBMCT4-IMAG0171,WL,Interior,SBM,CT4,2021,3,8,17,Non-Breeding,Single Female,F,0,0,0
5377,20210822-WLSBMCT4-IMAG0202,WL,Interior,SBM,CT4,2021,3,8,22,Non-Breeding,Single Female,F,0,0,0
5378,20210826-WLSBMCT4-IMAG0257,WL,Interior,SBM,CT4,2021,3,8,26,Non-Breeding,Single Female,F,0,0,0
5398,20210615-WLSBMCT4-IMAG0060,WL,Interior,SBM,CT4,2021,3,6,15,Non-Breeding,Single Female,F,0,0,0
5399,20210616-WLSBMCT4-IMAG0061,WL,Interior,SBM,CT4,2021,3,6,16,Non-Breeding,Single Female,F,0,0,0
5414,20210117-WLSBMCT4-IMAG0169,WL,Interior,SBM,CT4,2021,3,2,17,Breeding,Single Female,F,0,0,0
5533,20210309-WLSTDCT2-IMAG0084,WL,Edge,STD,CT2,2021,3,3,9,Breeding,Single Female,F,0,0,0
5613,20210628-WLSTDCT2-IMAG0527,WL,Edge,STD,CT2,2021,3,6,28,Non-Breeding,Single Female,F,0,0,0
5643,20210823-WLSTDCT2-IMAG0157,WL,Edge,STD,CT2,2021,3,8,23,Non-Breeding,Single Female,F,0,0,0
5651,20210905-WLSTDCT2-IMAG0200,WL,Edge,STD,CT2,2021,3,9,5,Non-Breeding,Single Female,F,0,0,0
5671,20211002-WLSTDCT2-IMAG0249,WL,Edge,STD,CT2,2021,3,10,2,Non-Breeding,Single Female,F,0,0,0
5716,20210210-WLSTDCT2-IMAG0414,WL,Edge,STD,CT2,2021,3,2,10,Breeding,Single Female,F,0,0,0
5721,20210220-WLSTDCT2-IMAG0596,WL,Edge,STD,CT2,2021,3,2,20,Breeding,Single Female,F,0,0,0
5727,20210225-WLSTDCT2-IMAG0697,WL,Edge,STD,CT2,2021,3,2,25,Breeding,Single Female,F,0,0,0
5731,20210301-WLSTDCT2-IMAG0731,WL,Edge,STD,CT2,2021,3,3,1,Breeding,Single Female,F,0,0,0
73,20200607-DPNHSCT6-IMAG2634,DPN,Interior,HS,CT6,2020,2,6,7,Non-Breeding,Female+Chick,F_Chick,3,1,2
79,20200806-DPNHSKCT2-IMAG0401,DPN,Edge,HSK,CT2,2020,2,8,6,Non-Breeding,Female+Chick,F_Chick,3,1,2
85,20200905-DPNHSKCT2-IMAG0660,DPN,Edge,HSK,CT2,2020,2,9,5,Non-Breeding,Female+Chick,F_Chick,4,2,2
115,20201017-DPNHSKCT3-IMAG0044,DPN,Interior,HSK,CT3,2020,2,10,17,Non-Breeding,Female+Chick,F_Chick,1,0,1
123,20200801-DPNHSKCT4-IMAG0311,DPN,Interior,HSK,CT4,2020,2,8,1,Non-Breeding,Female+Chick,F_Chick,1,0,1
126,20200805-DPNHSKCT4-IMAG0319,DPN,Interior,HSK,CT4,2020,2,8,5,Non-Breeding,Female+Chick,F_Chick,2,0,2
253,20200718-DPNHSKCT5-IMAG3558,DPN,Interior,HSK,CT5,2020,2,7,18,Non-Breeding,Female+Chick,F_Chick,1,1,0
257,20200721-DPNHSKCT5-IMAG4628,DPN,Interior,HSK,CT5,2020,2,7,21,Non-Breeding,Female+Chick,F_Chick,1,1,0
353,20200925-DPNMMRCT1-IMAG0772,DPN,Edge,MMR,CT1,2020,2,9,25,Non-Breeding,Female+Chick,F_Chick,1,0,1
359,20200728-DPNMMRCT2-IMAG0129,DPN,Edge,MMR,CT2,2020,2,7,28,Non-Breeding,Female+Chick,F_Chick,1,1,0
361,20200730-DPNMMRCT2-IMAG0131,DPN,Edge,MMR,CT2,2020,2,7,30,Non-Breeding,Female+Chick,F_Chick,2,2,0
364,20200801-DPNMMRCT2-IMAG0134,DPN,Edge,MMR,CT2,2020,2,8,1,Non-Breeding,Female+Chick,F_Chick,1,0,1
366,20200803-DPNMMRCT2-IMAG0136,DPN,Edge,MMR,CT2,2020,2,8,1,Non-Breeding,Female+Chick,F_Chick,1,1,0
368,20200804-DPNMMRCT2-IMAG0138,DPN,Edge,MMR,CT2,2020,2,8,4,Non-Breeding,Female+Chick,F_Chick,1,0,1
373,20200807-DPNMMRCT2-IMAG0154,DPN,Edge,MMR,CT2,2020,2,8,7,Non-Breeding,Female+Chick,F_Chick,1,1,0
375,20200810-DPNMMRCT2-IMAG0165,DPN,Edge,MMR,CT2,2020,2,8,10,Non-Breeding,Female+Chick,F_Chick,1,0,1
377,20200810-DPNMMRCT2-IMAG0167,DPN,Edge,MMR,CT2,2020,2,8,10,Non-Breeding,Female+Chick,F_Chick,1,1,0
379,20200810-DPNMMRCT2-IMAG0169,DPN,Edge,MMR,CT2,2020,2,8,10,Non-Breeding,Female+Chick,F_Chick,2,0,2
382,20200903-DPNMMRCT2-IMAG0409,DPN,Edge,MMR,CT2,2020,2,9,3,Non-Breeding,Female+Chick,F_Chick,1,1,0
385,20200906-DPNMMRCT2-IMAG0460,DPN,Edge,MMR,CT2,2020,2,9,6,Non-Breeding,Female+Chick,F_Chick,2,1,1
391,20200912-DPNMMRCT2-IMAG0505,DPN,Edge,MMR,CT2,2020,2,9,12,Non-Breeding,Female+Chick,F_Chick,5,2,3
399,20200926-DPNMMRCT2-IMAG0539,DPN,Edge,MMR,CT2,2020,2,9,26,Non-Breeding,Female+Chick,F_Chick,3,1,2
403,20201001-DPNMMRCT2-IMAG0553,DPN,Edge,MMR,CT2,2020,2,10,1,Non-Breeding,Female+Chick,F_Chick,1,0,1
405,20201002-DPNMMRCT2-IMAG0557,DPN,Edge,MMR,CT2,2020,2,10,2,Non-Breeding,Female+Chick,F_Chick,1,1,0
407,20201005-DPNMMRCT2-IMAG0579,DPN,Edge,MMR,CT2,2020,2,10,5,Non-Breeding,Female+Chick,F_Chick,1,0,1
502,20200713-DPNMMRCT3-IMAG0087,DPN,Edge,MMR,CT3,2020,2,7,13,Non-Breeding,Female+Chick,F_Chick,1,0,1
505,20200728-DPNMMRCT3-IMAG0154,DPN,Edge,MMR,CT3,2020,2,7,28,Non-Breeding,Female+Chick,F_Chick,1,0,1
512,20200813-DPNMMRCT3-IMAG0201,DPN,Edge,MMR,CT3,2020,2,8,13,Non-Breeding,Female+Chick,F_Chick,1,0,1
521,20200824-DPNMMRCT3-IMAG0357,DPN,Edge,MMR,CT3,2020,2,8,24,Non-Breeding,Female+Chick,F_Chick,1,0,1
523,20200827-DPNMMRCT3-IMAG0359,DPN,Edge,MMR,CT3,2020,2,8,27,Non-Breeding,Female+Chick,F_Chick,1,1,0
525,20200827-DPNMMRCT3-IMAG0361,DPN,Edge,MMR,CT3,2020,2,8,27,Non-Breeding,Female+Chick,F_Chick,1,0,1
527,20200829-DPNMMRCT3-IMAG0363,DPN,Edge,MMR,CT3,2020,2,8,29,Non-Breeding,Female+Chick,F_Chick,3,2,1
531,20200919-DPNMMRCT3-IMAG0378,DPN,Edge,MMR,CT3,2020,2,9,19,Non-Breeding,Female+Chick,F_Chick,1,0,1
534,20201005-DPNMMRCT3-IMAG0404,DPN,Edge,MMR,CT3,2020,2,10,5,Non-Breeding,Female+Chick,F_Chick,1,1,0
548,20200717-DPNMMRCT4-IMAG0069,DPN,Interior,MMR,CT4,2020,2,7,17,Non-Breeding,Female+Chick,F_Chick,1,1,0
551,20200718-DPNMMRCT4-IMAG0081,DPN,Interior,MMR,CT4,2020,2,7,18,Non-Breeding,Female+Chick,F_Chick,1,0,1
